CODA Motion Analysis Text
Full body capture of a gymnast performing a cartwheel.
Time	Markers																																																																															
Time	R Toe.X	R Toe.Y	R Toe.Z	1.V	R Heel.X	R Heel.Y	R Heel.Z	2.V	R Ankle.X	R Ankle.Y	R Ankle.Z	3.V	R Knee.X	R Knee.Y	R Knee.Z	4.V	R Troch.X	R Troch.Y	R Troch.Z	5.V	R Pelvis.X	R Pelvis.Y	R Pelvis.Z	6.V	L Toe.X	L Toe.Y	L Toe.Z	7.V	L Heel.X	L Heel.Y	L Heel.Z	8.V	L Ankle.X	L Ankle.Y	L Ankle.Z	9.V	L Knee.X	L Knee.Y	L Knee.Z	10.V	R Shoulder.X	R Shoulder.Y	R Shoulder.Z	11.V	R Wrist.X	R Wrist.Y	R Wrist.Z	13.V	R Elbow.X	R Elbow.Y	R Elbow.Z	14.V	L Troch.X	L Troch.Y	L Troch.Z	15.V	L Pelvis.X	L Pelvis.Y	L Pelvis.Z	16.V	R Temple.X	R Temple.Y	R Temple.Z	19.V	L Temple.X	L Temple.Y	L Temple.Z	20.V	L Shoulder.X	L Shoulder.Y	L Shoulder.Z	22.V	L Elbow.X	L Elbow.Y	L Elbow.Z	23.V	L Wrist.X	L Wrist.Y	L Wrist.Z	24.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
0.90500	172.20	142.80	2066.00	1	164.30	156.30	1949.80	1	153.20	129.80	1943.60	1	100.30	-44.70	1640.90	1	109.50	-137.20	1193.40	1	105.80	-131.20	1076.90	1	-918.60	17.90	1191.20	1	-877.00	20.00	1301.30	1	-841.80	1.80	1246.80	1	-518.90	3.70	1089.00	1	-26.50	-223.20	670.20	1	-148.20	-567.20	903.80	1	-86.80	-367.00	778.80	1	-113.50	58.70	1026.60	1	-78.90	74.60	993.40	1	8.60	44.60	500.00	1	-68.10	133.30	536.30	1	-223.80	156.70	777.40	0	-370.40	171.30	896.00	0	-555.30	190.60	1048.80	0
0.91000	131.60	146.40	2064.40	1	123.10	135.40	1944.60	1	116.20	131.20	1941.40	1	71.20	-43.60	1640.10	1	95.80	-137.00	1191.90	1	95.60	-132.60	1075.50	1	-936.00	18.10	1130.50	1	-903.70	19.40	1243.20	1	-864.00	0.40	1191.50	1	-528.70	6.00	1060.80	1	-30.20	-222.40	672.10	1	-149.20	-560.00	915.70	1	-90.10	-363.00	785.10	1	-121.90	56.30	1020.60	1	-78.90	74.60	993.40	0	6.80	47.10	498.50	1	-69.40	134.10	533.70	1	-228.10	160.20	775.70	1	-371.50	178.80	896.60	1	-552.90	199.30	1052.90	1
0.91500	90.70	151.10	2061.70	1	89.50	169.00	1943.00	1	79.30	135.10	1937.90	1	42.10	-42.70	1639.00	1	82.10	-136.70	1190.70	1	84.90	-131.70	1074.40	1	-949.20	20.30	1068.90	1	-925.60	20.90	1183.00	1	-882.50	2.50	1134.90	1	-528.70	6.00	1060.80	0	-33.90	-218.50	673.30	1	-148.80	-556.50	926.80	1	-92.90	-357.50	790.50	1	-130.30	59.90	1013.80	1	-78.90	74.60	993.40	0	5.00	47.10	497.20	1	-70.90	135.70	531.30	1	-230.40	164.90	774.10	1	-373.10	182.00	895.60	1	-553.10	203.40	1053.10	1
0.92000	50.50	150.80	2056.80	1	47.90	136.70	1939.10	1	42.40	139.10	1934.80	1	12.50	-43.00	1636.30	1	67.60	-132.60	1189.70	1	73.90	-130.50	1073.50	1	-958.60	25.00	1006.80	1	-944.40	21.00	1123.10	1	-897.20	4.20	1077.90	1	-528.70	6.00	1060.80	0	-37.00	-217.10	674.40	1	-149.50	-548.20	936.70	1	-95.20	-352.60	796.00	1	-138.60	59.80	1006.00	1	-78.90	74.60	993.40	0	3.50	47.70	495.50	1	-72.10	138.00	528.80	1	-233.20	165.70	772.40	1	-375.00	184.90	893.80	1	-554.80	205.50	1051.90	1
0.92500	10.10	157.20	2052.50	1	16.60	181.10	1934.30	1	5.60	141.10	1929.90	1	-17.00	-43.00	1633.40	1	52.70	-134.90	1188.40	1	62.40	-128.80	1072.60	1	-965.40	23.90	945.00	1	-960.90	16.10	1062.40	1	-909.80	1.70	1020.90	1	-528.70	6.00	1060.80	0	-40.10	-215.30	674.90	1	-149.80	-537.90	945.50	1	-97.20	-347.60	801.20	1	-147.50	57.50	999.10	1	-78.90	74.60	993.40	0	2.10	48.50	493.70	1	-73.60	138.60	525.90	1	-236.30	167.10	770.00	1	-377.90	188.60	890.90	1	-556.40	212.50	1049.30	1
0.93000	-30.40	161.50	2046.90	1	-19.80	186.30	1930.20	1	-31.20	143.60	1924.00	1	-46.70	-44.80	1629.10	1	37.40	-134.70	1187.40	1	50.80	-128.00	1071.80	1	-968.80	23.00	883.80	1	-971.30	18.30	1000.50	1	-918.40	2.20	963.10	1	-557.40	20.10	953.00	1	-43.00	-212.70	675.00	1	-149.70	-528.70	955.10	1	-98.90	-342.70	805.70	1	-155.20	50.50	993.20	1	-78.90	74.60	993.40	0	0.80	50.10	491.60	1	-74.70	139.00	523.10	1	-239.70	168.00	767.00	1	-381.10	190.40	887.20	1	-559.70	214.00	1045.50	1
0.93500	-70.80	168.60	2041.10	1	-56.10	189.50	1925.00	1	-68.20	154.90	1920.20	1	-76.90	-41.30	1625.50	1	21.70	-135.90	1185.70	1	38.60	-126.80	1070.80	1	-967.30	28.40	823.50	1	-979.30	17.50	938.60	1	-922.50	7.20	905.80	1	-562.30	26.20	927.00	1	-45.60	-211.00	675.00	1	-150.20	-519.30	962.30	1	-100.50	-336.80	810.10	1	-165.00	35.80	987.10	1	-78.90	74.60	993.40	0	-0.20	48.10	489.60	1	-75.50	140.30	520.30	1	-243.50	169.40	763.40	1	-384.90	193.40	882.50	1	-564.20	214.80	1040.20	1
0.94000	-111.20	172.00	2033.00	1	-92.30	189.10	1919.80	1	-105.10	155.40	1912.10	1	-106.70	-44.00	1619.60	1	5.70	-134.40	1184.20	1	26.30	-127.10	1069.40	1	-962.60	32.20	764.70	1	-983.00	16.40	878.40	1	-924.30	6.50	850.80	1	-566.10	32.80	901.70	1	-48.00	-210.30	675.00	1	-151.10	-506.90	969.80	1	-102.20	-332.50	813.90	1	-174.30	44.20	977.40	1	-78.90	74.60	993.40	0	-1.40	49.10	487.10	1	-76.50	138.50	517.20	1	-247.20	173.10	758.80	1	-389.10	196.40	876.80	1	-568.80	220.30	1033.40	1
0.94500	-151.60	170.30	2022.20	1	-128.30	190.20	1912.60	1	-141.60	155.20	1902.90	1	-136.90	-44.70	1613.30	1	-10.80	-134.90	1182.30	1	13.50	-127.70	1068.10	1	-955.60	35.20	708.00	1	-983.30	17.20	819.90	1	-922.20	8.70	796.20	1	-569.80	37.90	877.40	1	-50.40	-207.80	674.80	1	-153.00	-487.50	976.50	1	-103.90	-326.50	816.80	1	-174.30	44.20	977.40	0	-78.90	74.60	993.40	0	-2.20	49.80	484.40	1	-77.20	140.80	514.00	1	-251.00	179.80	753.60	1	-393.90	197.80	870.30	1	-574.70	224.40	1025.10	1
0.95000	-192.20	173.80	2012.10	1	-165.70	185.80	1903.20	1	-178.50	155.70	1893.50	1	-166.90	-48.70	1605.40	1	-27.70	-133.80	1180.10	1	0.20	-127.80	1066.50	1	-946.20	37.50	652.90	1	-980.40	15.60	762.60	1	-917.10	12.20	742.90	1	-573.00	41.20	852.90	1	-52.60	-206.00	674.40	1	-153.60	-476.40	983.10	1	-105.80	-320.80	819.80	1	-174.30	44.20	977.40	0	-78.90	74.60	993.40	0	-3.00	50.60	481.70	1	-77.80	140.80	511.30	1	-255.30	175.30	747.30	1	-398.90	201.30	863.10	1	-580.90	230.60	1015.10	1
0.95500	-232.80	175.40	2000.80	1	-202.90	174.80	1895.60	1	-215.60	160.00	1884.20	1	-197.10	-50.70	1597.30	1	-44.70	-135.50	1177.10	1	-13.10	-126.30	1064.60	1	-933.30	44.80	599.90	1	-973.70	19.70	707.80	1	-909.90	14.10	692.40	1	-575.90	42.50	828.60	1	-54.70	-204.50	673.90	1	-155.50	-462.10	988.50	1	-108.20	-315.10	822.00	1	-174.30	44.20	977.40	0	-78.90	74.60	993.40	0	-3.80	51.10	478.80	1	-77.90	140.50	508.00	1	-260.00	176.60	740.60	1	-404.30	204.90	854.60	1	-588.60	232.50	1004.30	1
0.96000	-273.50	177.50	1988.80	1	-239.70	183.20	1883.30	1	-252.50	159.30	1872.40	1	-227.60	-52.20	1588.60	1	-62.60	-132.50	1174.40	1	-26.70	-124.80	1062.20	1	-919.70	47.90	548.40	1	-964.60	23.80	654.90	1	-899.90	18.50	643.80	1	-577.90	45.00	804.50	1	-56.90	-201.30	673.30	1	-158.30	-449.00	993.50	1	-110.50	-310.10	823.30	1	-213.60	48.80	955.30	1	-78.90	74.60	993.40	0	-4.00	49.90	475.90	1	-78.10	143.50	504.60	1	-264.60	178.60	733.00	1	-410.20	209.00	845.40	1	-596.70	235.80	992.20	1
0.96500	-314.30	178.60	1975.80	1	-277.10	192.60	1871.40	1	-289.70	160.90	1860.90	1	-258.40	-50.40	1579.60	1	-80.30	-132.90	1170.30	1	-40.80	-123.30	1060.00	1	-904.50	51.00	500.60	1	-952.90	29.40	603.70	1	-888.10	24.10	595.90	1	-578.20	52.30	780.50	1	-59.00	-199.70	672.50	1	-161.30	-431.10	996.40	1	-113.10	-304.60	824.50	1	-213.60	48.80	955.30	0	-78.90	74.60	993.40	0	-4.40	51.00	472.90	1	-78.10	143.00	500.80	1	-269.40	181.10	724.70	1	-416.80	210.00	834.90	1	-605.20	245.00	978.20	1
0.97000	-354.60	177.60	1961.60	1	-314.40	202.60	1856.80	1	-326.90	162.60	1848.60	1	-288.90	-52.30	1569.00	1	-98.30	-133.60	1166.20	1	-55.00	-122.20	1057.50	1	-887.10	56.70	455.60	1	-941.30	29.10	553.20	1	-875.70	26.20	550.50	1	-578.70	56.10	757.10	1	-60.90	-198.20	671.80	1	-164.70	-419.60	1000.70	1	-115.90	-300.30	825.40	1	-213.60	48.80	955.30	0	-78.90	74.60	993.40	0	-4.40	49.90	470.10	1	-78.10	141.60	497.00	1	-274.40	183.30	716.20	1	-424.00	212.20	823.60	1	-614.90	242.70	963.40	1
0.97500	-396.50	182.70	1948.30	1	-351.50	202.90	1841.30	1	-364.90	166.40	1836.00	1	-319.90	-50.40	1558.10	1	-116.00	-134.80	1161.60	1	-69.30	-120.60	1054.10	1	-868.00	65.80	413.90	1	-925.30	41.70	507.50	1	-861.80	28.90	508.10	1	-578.90	56.90	733.50	1	-63.00	-197.00	671.00	1	-168.30	-405.40	1003.20	1	-118.90	-293.90	825.60	1	-213.60	48.80	955.30	0	-78.90	74.60	993.40	0	-4.30	48.60	467.60	1	-77.70	143.00	493.20	1	-279.80	184.40	706.90	1	-431.60	213.70	811.30	1	-624.60	250.70	946.60	1
0.98000	-438.80	186.80	1933.90	1	-389.80	209.30	1829.60	1	-402.40	163.90	1821.40	1	-350.60	-47.20	1546.50	1	-133.80	-135.30	1156.40	1	-83.70	-120.40	1050.80	1	-849.50	68.60	374.30	1	-911.00	41.80	465.10	1	-847.70	31.40	468.20	1	-577.90	63.20	710.50	1	-65.10	-195.60	670.10	1	-173.50	-390.80	1005.10	1	-122.10	-290.40	825.50	1	-213.60	48.80	955.30	0	-78.90	74.60	993.40	0	-3.90	48.90	465.00	1	-77.70	142.50	489.10	1	-285.00	185.00	697.20	1	-439.30	216.30	798.00	1	-635.50	252.50	928.50	1
0.98500	-480.90	185.20	1917.20	1	-429.00	211.20	1816.90	1	-441.60	170.80	1807.70	1	-381.90	-48.10	1533.50	1	-151.90	-134.10	1151.20	1	-98.30	-120.80	1046.70	1	-831.20	72.50	337.20	1	-897.40	37.50	424.40	1	-832.20	37.30	431.40	1	-576.80	64.80	687.90	1	-67.30	-192.50	668.80	1	-173.50	-390.80	1005.10	0	-125.10	-287.50	825.10	1	-213.60	48.80	955.30	0	-78.90	74.60	993.40	0	-3.40	47.80	462.90	1	-77.10	143.20	485.50	1	-290.50	193.00	687.20	1	-447.30	219.60	784.20	1	-646.70	254.70	909.10	1
0.99000	-524.00	186.20	1900.20	1	-466.90	215.80	1800.60	1	-479.90	167.70	1790.70	1	-413.00	-47.50	1519.70	1	-151.90	-134.10	1151.20	0	-112.70	-118.50	1042.50	1	-811.80	81.10	302.90	1	-879.20	49.80	388.50	1	-817.10	41.00	397.20	1	-575.30	67.50	665.30	1	-69.50	-191.40	667.70	1	-173.50	-390.80	1005.10	0	-128.60	-284.00	824.80	1	-213.60	48.80	955.30	0	-78.90	74.60	993.40	0	-2.90	49.20	460.50	1	-76.70	142.60	481.60	1	-296.10	188.20	676.50	1	-455.50	221.10	769.30	1	-657.90	258.60	888.10	1
0.99500	-567.90	187.80	1882.20	1	-506.10	212.10	1785.10	1	-519.70	171.00	1774.40	1	-444.30	-47.90	1504.70	1	-151.90	-134.10	1151.20	0	-127.20	-119.70	1037.80	1	-793.60	86.80	270.10	1	-864.10	50.30	353.50	1	-801.10	46.90	364.80	1	-574.00	68.30	643.00	1	-71.70	-189.30	666.30	1	-173.50	-390.80	1005.10	0	-132.20	-279.30	824.00	1	-213.60	48.80	955.30	0	-78.90	74.60	993.40	0	-2.30	48.20	458.50	1	-76.10	143.00	477.90	1	-301.90	188.70	665.70	1	-463.60	222.80	753.60	1	-669.30	260.40	865.80	1
1.00000	-611.30	184.80	1861.60	1	-547.80	200.00	1770.70	1	-558.90	169.00	1755.60	1	-475.60	-48.80	1488.70	1	-151.90	-134.10	1151.20	0	-141.60	-119.20	1033.10	1	-776.20	89.70	239.20	1	-847.90	55.20	319.60	1	-786.70	46.90	333.40	1	-572.00	70.50	621.60	1	-74.10	-187.20	664.70	1	-173.50	-390.80	1005.10	0	-136.50	-272.20	822.70	1	-213.60	48.80	955.30	0	-78.90	74.60	993.40	0	-1.50	48.20	456.30	1	-75.40	142.50	474.40	1	-307.50	189.30	654.40	1	-472.10	222.70	736.90	1	-680.40	264.40	842.10	1
1.00500	-655.00	181.00	1840.00	1	-590.20	191.40	1754.20	1	-599.00	167.60	1734.90	1	-507.40	-47.00	1472.40	1	-151.90	-134.10	1151.20	0	-156.00	-118.60	1027.80	1	-759.10	92.90	209.80	1	-832.00	58.70	288.00	1	-771.80	50.60	304.40	1	-569.50	75.90	600.80	1	-76.50	-183.90	663.00	1	-173.50	-390.80	1005.10	0	-140.50	-268.90	821.40	1	-309.20	115.20	877.20	1	-78.90	74.60	993.40	0	-0.80	46.60	454.40	1	-74.40	143.10	471.20	1	-312.80	190.30	642.70	1	-480.20	224.40	719.80	1	-691.50	266.70	817.20	1
1.01000	-699.30	179.20	1816.10	1	-631.40	190.10	1732.10	1	-639.00	166.10	1712.70	1	-538.30	-49.30	1453.80	1	-151.90	-134.10	1151.20	0	-170.50	-115.50	1022.50	1	-742.60	95.90	181.50	1	-817.90	57.20	256.90	1	-757.00	54.70	276.30	1	-568.30	75.80	580.10	1	-78.60	-181.80	661.50	1	-173.50	-390.80	1005.10	0	-144.90	-265.10	819.90	1	-318.80	110.90	868.00	1	-78.90	74.60	993.40	0	0.00	45.80	452.30	1	-73.30	144.20	468.20	1	-318.30	190.50	630.60	1	-488.30	224.90	701.90	1	-703.20	265.20	791.50	1
1.01500	-743.50	173.70	1790.30	1	-667.60	228.10	1712.90	1	-679.60	165.60	1689.80	1	-569.30	-48.50	1434.90	1	-151.90	-134.10	1151.20	0	-185.10	-114.20	1016.80	1	-726.00	100.80	154.70	1	-802.30	65.10	229.10	1	-743.60	57.40	250.40	1	-566.20	80.40	560.50	1	-80.80	-180.60	659.70	1	-173.50	-390.80	1005.10	0	-149.90	-259.00	818.10	1	-330.00	116.50	857.60	1	-78.90	74.60	993.40	0	0.80	46.30	450.20	1	-72.10	145.40	465.40	1	-323.40	190.90	618.40	1	-496.10	224.90	683.40	1	-712.50	270.80	764.70	1
1.02000	-788.90	173.00	1764.40	1	-715.20	187.00	1686.20	1	-720.10	163.00	1665.00	1	-599.40	-51.80	1414.70	1	-151.90	-134.10	1151.20	0	-199.50	-112.50	1010.70	1	-710.40	107.10	128.90	1	-790.70	58.20	199.20	1	-730.20	62.60	225.90	1	-564.70	82.80	541.60	1	-82.80	-178.60	658.20	1	-173.50	-390.80	1005.10	0	-154.90	-257.00	816.30	1	-342.90	113.00	846.60	1	-78.90	74.60	993.40	0	1.80	45.70	448.40	1	-71.30	142.70	462.50	1	-328.10	190.60	606.00	1	-503.90	221.70	664.20	1	-722.00	273.60	737.20	1
1.02500	-835.50	175.80	1736.40	1	-755.20	201.70	1656.50	1	-760.60	159.40	1638.50	1	-630.20	-50.50	1393.20	1	-151.90	-134.10	1151.20	0	-214.30	-110.30	1004.80	1	-696.70	108.70	103.50	1	-778.00	56.60	171.90	1	-718.50	63.40	201.80	1	-563.90	84.00	523.10	1	-84.90	-176.40	656.60	1	-173.50	-390.80	1005.10	0	-159.80	-253.60	814.20	1	-355.50	107.20	835.60	1	-78.90	74.60	993.40	0	2.70	44.10	446.50	1	-69.80	145.10	460.30	1	-331.70	204.70	594.40	1	-510.50	222.40	644.80	1	-730.10	277.60	709.30	1
1.03000	-880.80	173.50	1704.60	1	-797.00	206.50	1629.60	1	-803.00	162.20	1611.70	1	-660.30	-51.50	1370.80	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	1	-683.30	113.20	79.70	1	-765.50	61.60	146.20	1	-707.10	67.00	178.20	1	-563.00	86.70	505.10	1	-87.00	-176.40	655.10	1	-244.90	-318.90	993.40	1	-165.50	-251.30	811.70	1	-363.80	130.70	825.10	1	-78.90	74.60	993.40	0	3.70	44.90	444.70	1	-68.70	143.20	458.00	1	-336.10	191.80	580.80	1	-516.20	223.50	625.20	1	-738.10	277.40	680.60	1
1.03500	-926.70	171.70	1671.50	1	-837.80	216.00	1597.90	1	-843.90	159.30	1581.90	1	-689.70	-53.40	1347.50	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-671.60	113.40	56.80	1	-755.90	57.20	119.70	1	-696.60	70.10	155.40	1	-562.90	88.00	487.40	1	-89.40	-173.80	653.70	1	-255.20	-316.50	990.70	1	-171.50	-246.00	809.00	1	-375.50	125.40	814.70	1	-78.90	74.60	993.40	0	4.90	45.50	443.00	1	-67.50	145.90	456.30	1	-339.60	189.90	567.90	1	-521.30	222.30	605.00	1	-745.10	277.10	652.10	1
1.04000	-971.50	166.20	1636.10	1	-882.40	212.20	1569.00	1	-885.80	159.80	1551.50	1	-719.40	-53.00	1322.90	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-660.50	114.90	35.10	1	-746.50	56.90	94.90	1	-687.20	74.70	133.10	1	-562.50	92.60	470.10	1	-91.80	-171.50	652.20	1	-266.10	-322.60	986.60	1	-177.80	-243.40	806.60	1	-387.00	131.10	802.50	1	-78.90	74.60	993.40	0	6.20	44.30	441.70	1	-66.30	145.40	453.80	1	-342.90	187.30	555.00	1	-525.60	221.60	585.00	1	-751.20	276.20	622.90	1
1.04500	-1014.50	156.00	1597.50	1	-927.00	199.00	1537.40	1	-926.20	155.40	1518.30	1	-748.50	-51.30	1297.20	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-650.60	121.50	16.40	1	-738.70	57.70	73.00	1	-680.40	72.40	110.80	1	-562.60	94.00	453.00	1	-94.30	-169.90	651.20	1	-278.90	-307.40	983.30	1	-184.20	-246.00	803.60	1	-394.90	154.80	791.10	1	-78.90	74.60	993.40	0	7.40	44.60	440.30	1	-65.10	145.10	451.90	1	-344.70	203.30	543.10	1	-529.50	219.20	565.00	1	-755.30	278.10	593.40	1
1.05000	-1058.60	152.50	1559.20	1	-969.60	193.00	1505.10	1	-966.30	150.80	1483.60	1	-777.10	-50.70	1270.10	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-653.50	119.90	7.10	1	-744.30	62.80	57.60	1	-687.00	71.30	96.50	1	-563.20	95.00	436.00	1	-96.90	-168.30	650.00	1	-290.60	-319.00	978.90	1	-191.90	-236.60	800.90	1	-407.70	142.30	778.50	1	-78.90	74.60	993.40	0	8.90	43.50	439.40	1	-64.20	145.00	449.80	1	-348.00	188.00	529.10	1	-532.80	216.00	545.40	1	-760.00	274.90	564.10	1
1.05500	-1101.30	146.40	1518.40	1	-1013.10	181.90	1470.90	1	-1006.20	147.80	1448.10	1	-805.60	-48.80	1242.00	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-661.60	112.90	10.80	1	-758.40	59.20	54.60	1	-701.70	68.00	85.80	1	-563.50	98.40	419.60	1	-99.90	-165.60	649.00	1	-302.80	-319.50	973.50	1	-199.10	-238.70	798.00	1	-407.70	142.30	778.50	0	-78.90	74.60	993.40	0	10.20	43.50	438.60	1	-63.10	144.30	448.00	1	-350.20	188.50	516.10	1	-535.30	215.70	526.30	1	-762.80	274.10	535.80	1
1.06000	-1144.50	143.60	1476.70	1	-1048.70	203.00	1436.90	1	-1044.70	140.40	1410.30	1	-833.60	-46.90	1212.90	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-669.60	116.60	5.50	1	-770.20	60.00	42.10	1	-713.40	67.40	79.30	1	-563.20	97.60	405.40	1	-103.00	-165.30	648.50	1	-313.60	-331.20	967.90	1	-207.60	-234.20	794.10	1	-407.70	142.30	778.50	0	-78.90	74.60	993.40	0	11.50	43.10	438.70	1	-62.10	146.00	446.70	1	-352.30	185.10	503.20	1	-537.00	215.70	507.30	1	-765.10	272.00	507.50	1
1.06500	-1186.90	141.30	1433.20	1	-1090.40	200.50	1397.40	1	-1083.50	137.20	1371.10	1	-860.00	-49.30	1182.90	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-671.10	119.40	1.80	1	-771.70	73.60	32.00	1	-721.10	70.40	76.30	1	-564.40	92.10	395.20	1	-106.90	-163.40	647.80	1	-328.30	-327.80	962.50	1	-216.10	-230.50	791.00	1	-407.70	142.30	778.50	0	-78.90	74.60	993.40	0	12.50	42.40	439.10	1	-61.20	143.40	445.40	1	-353.60	184.90	490.20	1	-539.20	211.70	488.10	1	-766.80	269.50	480.00	1
1.07000	-1228.20	138.20	1387.50	1	-1128.80	192.20	1356.90	1	-1121.50	134.90	1330.40	1	-885.30	-52.20	1152.70	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-671.00	121.70	1.90	1	-773.80	75.20	20.00	1	-727.70	70.80	68.40	1	-577.20	90.60	386.60	1	-111.30	-161.20	647.60	1	-346.60	-299.70	957.10	1	-225.30	-228.10	787.50	1	-407.70	142.30	778.50	0	-78.90	74.60	993.40	0	13.10	41.20	439.90	1	-60.50	144.00	444.70	1	-354.60	185.50	478.00	1	-540.30	210.90	469.50	1	-768.00	265.90	453.30	1
1.07500	-1268.60	134.80	1339.80	1	-1172.20	172.50	1307.00	1	-1157.90	130.50	1286.80	1	-909.80	-55.00	1121.50	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-671.70	121.10	0.70	1	-781.10	72.70	6.80	1	-732.20	68.10	55.00	1	-593.60	90.10	377.30	1	-116.20	-159.70	647.80	1	-362.20	-295.90	950.40	1	-234.20	-230.70	784.10	1	-407.70	142.30	778.50	0	-78.90	74.60	993.40	0	13.20	42.00	441.50	1	-59.80	143.30	444.30	1	-355.90	182.50	465.80	1	-540.60	213.70	452.20	1	-768.30	262.60	426.50	1
1.08000	-1306.70	127.30	1287.90	1	-1206.80	180.00	1260.70	1	-1192.90	124.60	1240.80	1	-933.50	-54.40	1089.80	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-676.10	116.50	2.10	1	-785.10	75.10	5.20	1	-735.30	66.60	41.80	1	-606.70	88.90	370.80	1	-121.90	-157.40	648.10	1	-377.30	-292.60	944.60	1	-244.80	-224.50	781.60	1	-407.70	142.30	778.50	0	-78.90	74.60	993.40	0	12.70	41.10	443.30	1	-59.30	144.00	445.00	1	-356.20	182.30	454.90	1	-541.90	208.70	434.70	1	-766.90	264.00	401.10	1
1.08500	-1344.00	123.00	1233.20	1	-1241.10	187.50	1210.60	1	-1228.40	124.70	1194.60	1	-955.00	-58.90	1058.70	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-677.50	115.40	3.30	1	-786.90	69.60	3.50	1	-736.90	65.90	44.30	1	-601.30	91.20	369.60	1	-128.40	-156.40	648.80	1	-396.30	-276.90	939.10	1	-255.20	-222.50	777.30	1	-407.70	142.30	778.50	0	-78.90	74.60	993.40	0	11.20	40.00	446.40	1	-59.40	144.70	445.90	1	-356.40	184.20	445.50	1	-542.00	209.00	418.80	1	-766.90	257.80	375.40	1
1.09000	-1376.70	111.00	1177.70	1	-1275.80	186.10	1160.80	1	-1260.50	118.80	1146.60	1	-974.90	-60.70	1027.90	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-677.30	110.70	4.20	1	-784.20	73.40	8.20	1	-731.30	62.10	53.10	1	-601.30	91.20	369.60	0	-135.70	-153.90	649.70	1	-408.70	-291.60	931.70	1	-265.60	-229.10	774.90	1	-407.70	142.30	778.50	0	-443.00	141.60	712.90	1	9.10	38.50	450.30	1	-59.90	142.30	447.60	1	-356.40	185.20	438.00	1	-541.90	207.80	403.50	1	-765.30	256.40	351.20	1
1.09500	-1408.30	101.00	1120.60	1	-1311.90	173.00	1110.60	1	-1290.50	111.90	1098.60	1	-993.40	-61.30	998.00	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-676.20	111.10	4.30	1	-782.60	71.70	10.00	1	-729.60	61.30	53.90	1	-601.30	91.20	369.60	0	-143.80	-151.80	650.70	1	-423.50	-299.40	925.00	1	-278.00	-222.50	771.00	1	-407.70	142.30	778.50	0	-447.50	139.70	712.50	1	6.00	37.20	455.10	1	-61.20	148.90	451.40	1	-357.00	183.40	431.20	1	-541.80	209.00	389.80	1	-762.40	256.40	328.30	1
1.10000	-1439.70	96.20	1063.40	1	-1344.20	150.50	1055.40	1	-1319.60	106.90	1050.60	1	-1011.70	-56.90	970.10	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-675.20	113.90	4.70	1	-783.00	66.00	9.20	1	-729.10	63.10	51.90	1	-601.30	91.20	369.60	0	-152.60	-151.90	651.80	1	-440.70	-296.50	917.80	1	-290.60	-222.10	768.60	1	-407.70	142.30	778.50	0	-449.10	166.40	711.20	1	1.80	36.90	460.90	1	-62.60	143.30	454.90	1	-357.90	186.90	426.60	1	-541.40	208.00	376.90	1	-760.20	252.80	305.90	1
1.10500	-1465.30	83.00	1004.30	1	-1380.00	127.10	1007.40	1	-1344.90	98.10	1002.70	1	-1027.50	-56.70	943.30	1	-151.90	-134.10	1151.20	0	-229.70	-104.70	998.50	0	-675.10	116.30	3.60	1	-782.70	73.20	8.50	1	-728.90	66.90	50.40	1	-601.30	91.20	369.60	0	-162.40	-149.70	652.50	1	-457.80	-296.70	911.00	1	-303.40	-226.80	764.70	1	-407.70	142.30	778.50	0	-465.90	140.40	717.60	1	-3.20	35.80	467.70	1	-65.20	142.30	459.80	1	-359.90	184.40	423.10	1	-541.20	208.60	365.30	1	-757.00	251.10	284.80	1
